filename,timestamp,avg_R,avg_G,avg_B,avg_H,avg_S,avg_V,avg_L,avg_a,avg_b,fermentation_day,fermentation_day_float
cam1_05-08_15-00.jpg,2025-05-08 15:00:00,101.49856365069131,82.2927020560212,79.35866308474819,80.07869131026578,123.8704953076868,105.84273730209901,89.76927287054947,137.3426487570743,134.62136413783222,2,1.0
cam1_05-08_16-00.jpg,2025-05-08 16:00:00,101.7395347804284,83.11702242280965,81.30382677842252,84.24068257038469,119.29488788595171,106.23298158893904,90.53211505122144,137.1906821405545,133.76524392864818,2,1.0416666666666667
cam1_05-08_17-00.jpg,2025-05-08 17:00:00,101.87361659144638,82.83565785514722,79.72204183680779,79.61499161831077,121.94282068916111,106.2570728562218,90.33992191417724,137.2330012178523,134.686502328247,2,1.0833333333333333
cam1_05-08_18-00.jpg,2025-05-08 18:00:00,101.87368536428112,85.26766029085178,82.60472669962031,80.91643670750054,112.87375342073214,106.52430317357977,92.07995071280178,136.1214415072713,133.67762719392508,2,1.125
cam1_05-08_19-00.jpg,2025-05-08 19:00:00,102.1820007163837,85.13588838742031,83.0266466079232,82.83824099147503,112.39974525395802,106.8503884232395,92.16483272440719,136.40783824056163,133.41348907514865,2,1.1666666666666667
cam1_05-08_20-00.jpg,2025-05-08 20:00:00,101.86548592306039,83.87000558779282,81.01984182248012,81.28859760727846,117.65505824199441,106.40760942760943,91.09113231606848,136.7582614800487,134.2451778780715,2,1.2083333333333333
cam1_05-08_21-00.jpg,2025-05-08 21:00:00,102.01218009886095,83.77967461852569,82.16110495021134,83.87388939035748,116.91029214127086,106.61724091983666,91.19846478974138,137.01062884160757,133.4794962389856,2,1.25
cam1_05-08_22-00.jpg,2025-05-08 22:00:00,103.80824385700981,84.85530997922487,79.96085049072283,73.61553363421449,123.47766215344939,108.19972404900065,92.40262096138692,136.93520925567734,135.65702614800486,2,1.2916666666666667
cam1_05-08_23-00.jpg,2025-05-08 23:00:00,104.6915711727201,85.6649729923347,79.93132702915682,70.60488845905867,123.10276839315136,108.99801490078086,93.2835883659288,136.85341528762805,136.14646607923203,2,1.3333333333333333
cam1_05-09_00-00.jpg,2025-05-09 00:00:00,104.13771659861021,86.4537415287628,83.10076237552833,79.05671380471381,115.7290002149151,108.76948878859517,93.75003266709649,136.5386506196719,134.46192420660506,2,1.375
cam1_05-09_01-00.jpg,2025-05-09 01:00:00,103.88447066408769,85.50004656494018,79.58312400601763,69.06532616949639,122.98416749050791,108.31384382835446,92.85464703775342,136.56059861021564,136.09104964539006,2,1.4166666666666667
cam1_05-09_02-00.jpg,2025-05-09 02:00:00,103.8670086682427,85.32806490436278,80.2471477899563,72.54029973493803,122.07343706569239,108.34631606848627,92.79590801633354,136.7333192922129,135.66010817393797,2,1.4583333333333333
cam1_05-09_03-00.jpg,2025-05-09 03:00:00,102.59030374668673,86.87574826276953,79.62311927788524,62.28271738663228,120.6813717314994,107.29842954366359,93.27480449888961,135.14183723762446,136.25361000071638,2,1.5
cam1_05-09_04-00.jpg,2025-05-09 04:00:00,103.70528762805358,85.52261737946844,79.47039830933448,68.64527258399599,123.40954738878143,108.22329278601619,92.83083157819328,136.4589924779712,136.12274045418727,2,1.5416666666666667
cam1_05-09_05-00.jpg,2025-05-09 05:00:00,103.17877956873701,85.67577978365212,83.64967906010459,82.58146643742388,115.94379138906798,108.11273701554552,92.97931069560856,136.6504137832223,133.60666437423885,2,1.5833333333333333
cam1_05-09_06-00.jpg,2025-05-09 06:00:00,103.94877025574898,86.50753091195645,83.14165212407765,79.08475736084247,116.03886825703847,108.78855362131958,93.79088143849846,136.43794412207177,134.45177835088472,2,1.625
cam1_05-09_07-00.jpg,2025-05-09 07:00:00,103.3869429042195,85.2533376316355,82.13572505193781,80.01371788810087,120.09269632495165,108.23075664445878,92.73192191417724,136.77918461207824,134.50588050719966,2,1.6666666666666667
cam1_05-09_08-00.jpg,2025-05-09 08:00:00,103.43975485349954,87.33109320151874,81.52289719893975,70.34147403109105,117.48947130883302,108.30366874417938,94.07016276237553,135.50433053943692,135.56256264775413,2,1.7083333333333333
cam1_05-09_09-00.jpg,2025-05-09 09:00:00,100.7199170427681,77.62143978795042,72.56200429830217,79.7167563579053,128.31198438283545,104.88569295794828,87.21181345368579,138.63854244573395,136.66587277025576,2,1.75
cam1_05-09_10-00.jpg,2025-05-09 10:00:00,102.60235446665234,78.80274117057095,70.93101439931228,66.1288536428111,130.11593223010243,106.51390758650334,88.68299333763163,138.6094081237911,138.4679001361129,2,1.7916666666666667
cam1_05-09_11-00.jpg,2025-05-09 11:00:00,101.50842581846837,79.23154738878144,79.56142230818827,93.78689419012824,116.47641779497098,106.35591202808224,89.16762533132746,138.93358793609858,132.82937903861307,2,1.8333333333333333
cam1_05-09_12-00.jpg,2025-05-09 12:00:00,103.49253370585285,80.28340826706784,72.04502528834443,66.12936743319722,127.30616806361488,107.42907042051723,90.04504033240204,138.26975642954366,138.52422222222222,2,1.875
cam1_05-09_13-00.jpg,2025-05-09 13:00:00,102.77722114764669,80.1759607421735,72.7896592879146,71.51017107242639,125.54262540296583,106.83776330682714,89.76346285550541,138.0833945125009,137.86577304964538,2,1.9166666666666667
cam1_05-09_14-00.jpg,2025-05-09 14:00:00,102.50115681639086,80.01311240060176,71.72239329464861,65.55461250805932,126.7547387348664,106.52521584640733,89.52693602693603,137.91851522315352,138.36802149151086,2,1.9583333333333333
cam1_05-09_15-00.jpg,2025-05-09 15:00:00,102.64248140984311,79.46133018124507,71.1665437352246,66.66023769611003,128.6999871050935,106.58039358120209,89.22495121427036,138.25240561644816,138.5353258829429,3,2.0
cam1_05-09_16-00.jpg,2025-05-09 16:00:00,103.02660061608998,80.61255319148937,71.99994154309049,64.06478243427179,126.59519292212909,107.04461308116628,90.13268242710797,137.8374062611935,138.51734895049788,3,2.0416666666666665
cam1_05-09_17-00.jpg,2025-05-09 17:00:00,103.55336900924135,80.90506726842897,73.11018683286768,69.90866408768537,125.14532960813811,107.59100021491511,90.57140167633784,138.0459424027509,138.10246034816248,3,2.0833333333333335
cam1_05-09_18-00.jpg,2025-05-09 18:00:00,103.62343176445304,81.74153606991905,72.89239873916469,64.20311010817395,125.69611648398883,107.71983623468729,91.11584124937316,137.5595296224658,138.52456264775412,3,2.125
cam1_05-09_19-00.jpg,2025-05-09 19:00:00,104.8081755140053,81.69262139121713,74.97372333261696,74.47037481194928,124.14091983666452,108.89651106812809,91.65270047997707,138.344603338348,137.5630655491081,3,2.1666666666666665
cam1_05-09_20-00.jpg,2025-05-09 20:00:00,103.24206862955799,81.81906970413354,78.69864030374669,85.36429844544737,117.98130281538792,108.03375628626692,91.37987592234401,138.06305981803854,134.89415301955728,3,2.2083333333333335
cam1_05-09_21-00.jpg,2025-05-09 21:00:00,103.52543291066695,82.35384096281969,79.71292427824342,86.80304921555985,116.57998323662153,108.42693201518733,91.87680163335483,138.01156902356902,134.52541055949567,3,2.25
cam1_05-09_22-00.jpg,2025-05-09 22:00:00,103.1283139193352,82.23435976789169,82.98907844401461,94.36038641736513,114.48455777634501,108.54093430761516,91.88392463643528,138.38395687370155,132.32689576617236,3,2.2916666666666665
cam1_05-09_23-00.jpg,2025-05-09 23:00:00,104.91443570456336,83.0694518231965,80.12535912314635,86.67132473672899,116.23858499892542,109.67463185041909,92.89386016190271,138.24365327029156,134.88164553334767,3,2.3333333333333335
cam1_05-10_00-00.jpg,2025-05-10 00:00:00,104.43254330539438,85.00094605630775,82.96482742316785,87.98748749910452,110.56366974711655,109.68704033240203,94.11230360340998,137.3085712443585,133.6077532774554,3,2.375
cam1_05-10_01-00.jpg,2025-05-10 01:00:00,103.97477613009528,83.92057339350957,80.87785815602837,85.90239401103231,114.39400544451608,109.06897471165556,93.10636693172863,137.46077512715812,134.50324880005732,3,2.4166666666666665
cam1_05-10_02-00.jpg,2025-05-10 02:00:00,104.86129994985315,84.60726871552403,84.22601088903217,91.44749251379038,111.39311684218067,110.22574052582563,94.11633397807866,137.9042412780285,132.8157906726843,3,2.4583333333333335
cam1_05-10_03-00.jpg,2025-05-10 03:00:00,104.67507858729135,84.93418239128877,84.00594426534852,90.16033956587148,111.07062239415431,110.10693989540798,94.22093688659646,137.6057084318361,133.05628254172936,3,2.5
cam1_05-10_04-00.jpg,2025-05-10 04:00:00,105.16301139050076,85.46824786875851,84.94633970914822,91.1213188623827,110.16207522028799,110.64685378608783,94.80972304606347,137.6365474604198,132.77047352962248,3,2.5416666666666665
cam1_05-10_05-00.jpg,2025-05-10 05:00:00,106.09132101153378,86.76182219356687,83.32596704635003,84.62895708861666,109.50698388136686,111.29462268070779,95.88232366215345,137.0535556988323,134.45450662654918,3,2.5833333333333335
cam1_05-10_06-00.jpg,2025-05-10 06:00:00,105.12586718246293,86.4905415860735,85.16878128805789,89.41578107314278,108.23275693101225,110.78153334766101,95.47605029013539,137.07260706354324,132.99178766387277,3,2.625
cam1_05-10_07-00.jpg,2025-05-10 07:00:00,105.33341843971631,89.53778608782864,85.69256966831435,82.56357733361989,102.85594354896483,111.17938849487786,97.59460720681997,135.3985768321513,133.83246421663443,3,2.6666666666666665
cam1_05-10_08-00.jpg,2025-05-10 08:00:00,106.15603997421019,87.26510251450676,86.00105423024571,89.45759509993553,107.47047224013181,111.78255834945196,96.38417021276595,137.18445805573464,133.03063672182822,3,2.7083333333333335
cam1_05-10_09-00.jpg,2025-05-10 09:00:00,107.62867268428971,87.40349007808582,84.69598266351458,85.87665448814386,110.3397995558421,112.82210373235905,96.92285206676696,137.54520810946343,134.30716011175585,3,2.75
cam1_05-10_10-00.jpg,2025-05-10 10:00:00,105.79438412493731,87.27080234973852,85.03918217637367,87.45099520022924,109.13515824915825,111.41307715452396,96.18960140411204,136.9001586073501,133.62139608854503,3,2.7916666666666665
cam1_05-10_11-00.jpg,2025-05-10 11:00:00,107.65714234544022,87.7923803997421,83.86362361200659,82.16182835446665,112.42550598180385,112.91564539007092,97.11314420803782,137.24930668385988,135.0433155670177,3,2.8333333333333335
cam1_05-10_12-00.jpg,2025-05-10 12:00:00,106.81054903646393,87.82616233254531,86.98818740597464,91.5304365642238,107.28943806862956,112.58456049860305,97.09231220001433,137.30123490221362,132.8232894906512,3,2.875
cam1_05-10_13-00.jpg,2025-05-10 13:00:00,107.86699749265706,89.19645189483488,87.61417522745182,88.98643756716098,105.6940763665019,113.5998545741099,98.3601846837166,137.05652381975787,133.1933512429257,3,2.9166666666666665
cam1_05-10_14-00.jpg,2025-05-10 14:00:00,107.64361100365356,88.56839286481839,88.6778421090336,93.11246794182965,106.93436406619385,113.58461924206605,97.94656135826348,137.48256852210045,132.3098472669962,3,2.9583333333333335
cam1_05-10_15-00.jpg,2025-05-10 15:00:00,108.11135883659288,90.0112359051508,88.43418740597464,89.66931843255247,104.39416663084748,113.98906755498246,99.02912543878502,136.8142868400315,133.07230446307042,4,3.0
cam1_05-10_16-00.jpg,2025-05-10 16:00:00,108.30323046063472,89.59173737373737,88.06777777777778,88.38600730711369,105.94845390070923,114.11298287842969,98.79559710580988,137.0955832079662,133.24343993122716,4,3.0416666666666665
cam1_05-10_17-00.jpg,2025-05-10 17:00:00,108.9293566874418,89.55800630417652,88.95965656565656,91.52494634286124,105.44143319722043,114.7250108173938,99.09907371588223,137.4957687513432,132.79792836163048,4,3.0833333333333335
cam1_05-10_18-00.jpg,2025-05-10 18:00:00,108.6039166129379,90.43900551615445,88.67160813811877,87.86905423024572,104.12883430045132,114.49475836377964,99.52812379110252,136.82148620961388,133.22900967117988,4,3.125
cam1_05-10_19-00.jpg,2025-05-10 19:00:00,108.45959037180313,88.98768106597893,88.64282670678415,91.88750741457125,106.71161100365356,114.352910237123,98.59343462998783,137.59664259617452,132.71472197148793,4,3.1666666666666665
cam1_05-10_20-00.jpg,2025-05-10 20:00:00,109.14246908804355,89.98079461279461,88.28987491940683,89.51101740812379,105.85972175657282,114.88173106956086,99.45033039616018,137.2616104305466,133.41811118274947,4,3.2083333333333335
cam1_05-10_21-00.jpg,2025-05-10 21:00:00,109.00906153735941,94.56920581703561,88.64354022494447,73.91831606848628,98.59062253743105,115.17715610000717,102.49775499677628,134.478799340927,134.83953793251666,4,3.25
cam1_05-10_22-00.jpg,2025-05-10 22:00:00,109.92952389139623,91.04208639587362,85.46459617451107,75.2221813883516,107.93040361057382,115.25381374023927,100.21050591016548,136.6034650046565,135.76231420588869,4,3.2916666666666665
cam1_05-10_23-00.jpg,2025-05-10 23:00:00,110.22894190128233,90.98767891682785,86.42532115481052,79.988861379755,108.0206517658858,115.6622551758722,100.34960240704922,136.90955297657425,135.25740067340067,4,3.3333333333333335
cam1_05-11_00-00.jpg,2025-05-11 00:00:00,109.58044616376532,90.48860348162476,89.31720166201018,90.57761487212551,104.94699563005946,115.44987807149509,100.01822766673831,137.31416877999857,133.08460792320366,4,3.375
cam1_05-11_01-00.jpg,2025-05-11 01:00:00,110.74440060176231,89.8140848198295,88.75871910595315,91.01043498817967,107.67746056307759,116.33511096783437,99.98857439644674,138.11647596532703,133.51838441149079,4,3.4166666666666665
cam1_05-11_02-00.jpg,2025-05-11 02:00:00,111.30319707715452,91.23393982376962,89.73654129952003,89.91423669317287,105.52046135109966,116.97507271294505,101.13604785443083,137.6916714664374,133.5320498603052,4,3.4583333333333335
cam1_05-11_03-00.jpg,2025-05-11 03:00:00,111.32536986890179,90.10419915466724,89.56970255748979,92.47758678988467,108.06427150942045,117.00932172791747,100.4382897055663,138.32288487714018,133.30175499677628,4,3.5
cam1_05-11_04-00.jpg,2025-05-11 04:00:00,110.74853599828067,91.43412637008382,87.299761730783,80.11277025574898,107.2868360197722,116.3166179525754,100.91496224657926,136.9987777061394,135.01647424600617,4,3.5416666666666665
cam1_05-11_05-00.jpg,2025-05-11 05:00:00,110.99470950641164,91.74103331184182,89.0765547675335,86.48374539723476,105.64858829429042,116.80809513575471,101.3196698903933,137.1848216920983,134.06916455333476,4,3.5833333333333335
cam1_05-11_06-00.jpg,2025-05-11 06:00:00,111.94987506268357,91.49350698474103,87.21603997421019,80.80636549896124,109.09361257969769,117.3522786732574,101.40777276309191,137.484773551114,135.40999541514435,4,3.625
cam1_05-11_07-00.jpg,2025-05-11 07:00:00,111.32814299018554,91.18053872053872,90.49169009241349,92.51353965183752,105.87866064904362,117.32137459703416,101.2293442223655,137.86747761300953,133.06990472096854,4,3.6666666666666665
cam1_05-11_08-00.jpg,2025-05-11 08:00:00,112.17495938104449,91.17275578479834,89.95553764596318,90.57816405186618,106.65123361272298,117.86459732072498,101.5254492442152,138.13631477899563,133.58569653986675,4,3.7083333333333335
cam1_05-11_09-00.jpg,2025-05-11 09:00:00,111.46664832724407,90.6870115337775,88.19741156243283,87.69821491510854,108.83950641163408,117.13299190486424,100.88003753850562,137.8824196575686,134.3868822981589,4,3.75
cam1_05-11_10-00.jpg,2025-05-11 10:00:00,111.42933419299376,91.92832982305323,89.02246708216921,85.55853442223655,105.61417823626334,117.26975012536715,101.70949738519951,137.26773350526543,134.27464961673473,4,3.7916666666666665
cam1_05-11_11-00.jpg,2025-05-11 11:00:00,111.67786546314206,90.4703073286052,89.65737330754352,92.98860133247368,107.79441192062468,117.4710185543377,100.95600788022064,138.2843411419156,133.4137051364711,4,3.8333333333333335
cam1_05-11_12-00.jpg,2025-05-11 12:00:00,112.56001303818326,92.19889032165628,89.97545784081954,88.41458442581848,105.27567060677698,118.29522401318145,102.39324292571101,137.71132674260335,134.00730969267138,4,3.875
cam1_05-11_13-00.jpg,2025-05-11 13:00:00,113.18642825417294,90.63886954652912,89.928698330826,93.15502557489792,109.47455491081023,118.85308503474461,101.67988308618096,138.84371387635218,133.7273926499033,4,3.9166666666666665
cam1_05-11_14-00.jpg,2025-05-11 14:00:00,113.25304749623899,92.05287757002651,88.67968765670894,85.26867655276166,108.02212164195143,118.77967046350025,102.50289662583279,137.92260061608997,134.9724339852425,4,3.9583333333333335
cam1_05-11_15-00.jpg,2025-05-11 15:00:00,114.03112973708718,93.02012422093273,90.6992737302099,88.03649573751701,105.27516985457412,119.64727344365642,103.5167192492299,137.95752761659145,134.20232724407194,5,4.0
cam1_05-11_16-00.jpg,2025-05-11 16:00:00,112.6602596174511,92.39049530768679,90.65172318934022,90.70855419442654,105.74210659789384,118.58055390787305,102.6259661866896,137.7591003653557,133.7267648112329,5,4.041666666666667
cam1_05-11_17-00.jpg,2025-05-11 17:00:00,114.40279962748048,93.18290894763236,90.63870592449315,87.64135998280679,105.24378895336342,119.94655448098001,103.75970413353392,138.0019382477255,134.38247224013182,5,4.083333333333333
cam1_05-11_18-00.jpg,2025-05-11 18:00:00,113.07424801203524,93.8699431191346,90.7258806504764,86.00040260763664,103.29455233182892,118.96311641235046,103.72543119134609,137.06521398380974,134.2738883874203,5,4.125
cam1_05-11_19-00.jpg,2025-05-11 19:00:00,113.69484791174153,92.62436363636364,90.9572979439788,90.66826133677198,105.86854330539437,119.47065935955298,103.1899229171144,138.0853773192922,133.86004126370085,5,4.166666666666667
cam1_05-11_20-00.jpg,2025-05-11 20:00:00,112.84177720467082,92.64458499892542,90.93150383265277,90.3781586073501,105.09621949996418,118.78374410774411,102.88875148649616,137.7133005229601,133.699118848055,5,4.208333333333333
cam1_05-11_21-00.jpg,2025-05-11 21:00:00,113.11400386847195,93.07182104735296,89.65343993122717,84.76129493516727,106.09914506769826,118.85733404971702,103.18474604198009,137.41261866895908,134.71886166630847,5,4.25
cam1_05-11_22-00.jpg,2025-05-11 22:00:00,113.68397191775915,92.92762060319507,91.0883190772978,89.77683258113045,105.39687771330324,119.4985169424744,103.4045617880937,137.92586947489076,133.9007970484992,5,4.291666666666667
cam1_05-11_23-00.jpg,2025-05-11 23:00:00,113.14807622322516,92.98351615445233,89.87622809656852,85.85336657353679,106.07323977362275,118.93127401676338,103.17704950211333,137.50998280679133,134.56164008883158,5,4.333333333333333
cam1_05-12_00-00.jpg,2025-05-12 00:00:00,113.54541342503045,93.0437304964539,91.04157733361988,89.21870578121641,105.05230260047281,119.39740654774697,103.47490063758148,137.78805917329322,133.9529943405688,5,4.375
cam1_05-12_01-00.jpg,2025-05-12 01:00:00,112.55085349953436,94.46060118919694,90.40436578551473,81.06325839959882,103.34619944122072,118.70844730997922,103.97888244143563,136.47085579196218,134.64165570599613,5,4.416666666666667
cam1_05-12_02-00.jpg,2025-05-12 02:00:00,114.30779224872842,93.67563536069919,88.93422823984527,78.77624142130526,107.85278272082527,119.93528762805359,104.04250777276309,137.48321040189126,135.69041865463143,5,4.458333333333333
cam1_05-12_03-00.jpg,2025-05-12 03:00:00,113.14260176230388,93.86240518661795,89.68381646249732,81.42622265205245,106.40600859660434,119.16420646178094,103.78228354466653,136.9896299161831,135.04498115910883,5,4.5
cam1_05-12_04-00.jpg,2025-05-12 04:00:00,112.79244043269576,94.34920266494734,87.74077698975572,74.07458385271151,108.49031864746759,118.68146070635433,103.83081825345656,136.3163301096067,136.27206562074647,5,4.541666666666667
cam1_05-12_05-00.jpg,2025-05-12 05:00:00,113.98900967117989,94.48236048427538,90.58129823053227,83.21185400100293,104.55467755569883,119.93710867540655,104.56983938677556,137.09331728633856,134.86560255032595,5,4.583333333333333
cam1_05-12_06-00.jpg,2025-05-12 06:00:00,111.7626936026936,94.55340081667741,91.67400530123935,86.80166129378895,103.13075062683573,118.5340573106956,103.89141643384197,136.29208567948993,133.75864417221865,5,4.625
cam1_05-12_07-00.jpg,2025-05-12 07:00:00,113.08125796976861,95.26830718532847,91.2480014327674,83.74962876996919,103.70878902500179,119.52338562934308,104.77211619743535,136.36555154380687,134.5316534135683,5,4.666666666666667
cam1_05-12_08-00.jpg,2025-05-12 08:00:00,112.76447539222008,96.24046493301813,91.4371778780715,80.28945225302672,102.02097614442296,119.39228182534565,105.32254545454545,135.6937829357404,134.6964795472455,5,4.708333333333333
cam1_05-12_09-00.jpg,2025-05-12 09:00:00,112.93772275951,96.61545884375671,92.22696783437209,81.56818883874203,101.08383336915252,119.6577591518017,105.73509004943047,135.6222664947346,134.38848269933376,5,4.75
cam1_05-12_10-00.jpg,2025-05-12 10:00:00,114.14236664517516,97.47430933447954,93.30375313417866,81.5755406547747,100.20496124364209,120.79644802636292,106.78446393008095,135.76969840246437,134.30869460563076,5,4.791666666666667
cam1_05-12_11-00.jpg,2025-05-12 11:00:00,114.38755125725338,98.67462898488431,93.6970890464933,79.50162719392506,98.81548864531844,121.14097213267426,107.69897986961817,135.21608252740168,134.5392377677484,5,4.833333333333333
cam1_05-12_12-00.jpg,2025-05-12 12:00:00,113.55964682283832,97.81824829858873,93.26817465434486,79.98190371803138,99.07385973207249,120.36255046923132,106.85518762088975,135.28770169782936,134.32647252668528,5,4.875
cam1_05-12_13-00.jpg,2025-05-12 13:00:00,114.98226276953936,97.28595701697829,93.36181187764167,81.78523146357189,101.61301139050076,121.56545554839172,107.01842194999642,136.22281395515438,134.4061938534279,5,4.916666666666667
cam1_05-12_14-00.jpg,2025-05-12 14:00:00,114.25141170570957,99.50228669675478,94.67353965183753,77.02480922702199,94.78186087828641,121.11311426319936,108.2671411992263,134.72457912457912,134.15430517945413,5,4.958333333333333
cam1_05-12_15-00.jpg,2025-05-12 15:00:00,114.26075091338922,97.86743806862955,93.33971516584282,78.9193945125009,98.25957088616663,120.82978322229386,107.0965878644602,135.49422680707787,134.38886123647825,6,5.0
cam1_05-12_16-00.jpg,2025-05-12 16:00:00,114.52085450247152,98.97891768751343,94.78767304248156,79.45962862669245,95.27265076294863,121.34439272154165,108.02155111397664,135.16028755641523,133.94855691668457,6,5.041666666666667
cam1_05-12_17-00.jpg,2025-05-12 17:00:00,113.94122186403037,99.49697800702056,91.66614012465077,68.05889433340498,98.16130482126226,120.50392606920266,107.96449172576833,134.18097714736012,135.89074417938247,6,5.083333333333333
cam1_05-12_18-00.jpg,2025-05-12 18:00:00,113.94797936814957,98.90124192277383,94.75408782864102,80.09242725123576,95.67535095637223,120.92184569095207,107.78522845476037,134.97056408052154,133.80428440432695,6,5.125
cam1_05-12_19-00.jpg,2025-05-12 19:00:00,113.69438426821405,99.58489920481409,93.62378608782863,75.21982434271796,95.37260491439214,120.57130940611792,108.07066523389928,134.28297686080666,134.68036177376604,6,5.166666666666667
