timestamp,area_mm2,thickness_mm,volume_mm3
2025-05-10 11:00:00,2275.2195143139597,8.306603963181802,18899.34743470891
2025-05-10 12:00:00,2277.673617630176,8.423750954620363,19186.555310825814
2025-05-10 13:00:00,2277.9074109046796,8.54491740021705,19464.530671522767
2025-05-10 14:00:00,2280.378939806573,8.414747377306163,19188.812703001568
2025-05-10 15:00:00,2284.93863472546,8.34281924514651,19062.830015766358
2025-05-10 16:00:00,2286.3210645225236,8.47753125125608,19382.358274894763
2025-05-10 17:00:00,2304.908355911616,8.565456810965072,19742.592975793457
2025-05-10 18:00:00,2312.4216876028013,8.442702680975923,19523.08878147104
2025-05-10 19:00:00,2321.7734185829386,8.500703404477674,19736.707203773753
2025-05-10 20:00:00,2325.299195418307,8.543168937658267,19865.423857059443
2025-05-10 21:00:00,2336.194542863023,8.521443787933599,19907.75047468448
2025-05-10 22:00:00,2336.2758622628503,8.628682824872383,20158.983406871375
2025-05-10 23:00:00,2374.4190171782643,8.794806865227702,20882.55667320661
2025-05-11 00:00:00,2384.5505431174597,9.059186462478396,21602.087999305197
2025-05-11 01:00:00,2518.3819453832075,8.866051690180475,22328.10450338478
2025-05-11 02:00:00,2653.0294459115075,8.822802363439047,23407.154465661435
2025-05-11 03:00:00,2831.4732517753578,8.973451505285583,25408.08791331945
2025-05-11 04:00:00,2953.3623193236135,9.101089272076853,26878.814120952153
2025-05-11 05:00:00,3121.3725557631956,8.985710840467865,28047.751211460232
2025-05-11 06:00:00,3248.2337237580336,9.052735238554604,29405.399894125792
2025-05-11 07:00:00,3661.8474253938216,9.121729169178828,33402.38047329721
2025-05-11 08:00:00,3805.132207889491,9.11541862615057,34685.373002761306
2025-05-11 09:00:00,3820.336031392913,9.212247276819808,35193.880201735956
2025-05-11 10:00:00,3924.198330558028,9.408336347923951,36920.17778985158
2025-05-11 11:00:00,3943.892146637628,9.699364926243017,38253.24915998229
2025-05-11 12:00:00,3969.0837349984076,9.961252461915672,39537.04512680234
2025-05-11 13:00:00,3977.787815044206,10.537682382732426,41916.66458083904
2025-05-11 14:00:00,4001.0553283197873,9.582639977491057,38340.6727413108
2025-05-11 15:00:00,4049.7075635307374,9.418666345110335,38142.84433616573
2025-05-11 16:00:00,4126.563109160357,9.783431809960208,40371.94878796773
2025-05-11 17:00:00,4167.0064413851715,9.654085775151735,40228.63761074223
2025-05-11 18:00:00,4180.9236758127545,9.765243779894691,40827.73891944495
2025-05-11 19:00:00,4209.497279927065,9.982475179870574,42021.202116604625
2025-05-11 20:00:00,4221.04027830612,10.063587764781545,42478.80929941156
2025-05-11 21:00:00,4226.379768184065,10.23119900317537,43240.932471285356
2025-05-11 22:00:00,4229.796635108951,10.292656457253106,43535.8436492216
2025-05-11 23:00:00,4237.596036831671,10.349752803569276,43858.07146259264
2025-05-12 00:00:00,4241.332372827306,10.44256200008039,44290.37626619722
2025-05-12 01:00:00,4245.508704861293,10.56413039109289,44850.1075346746
2025-05-12 02:00:00,4255.875476207131,10.610334016640541,45156.260335786785
2025-05-12 03:00:00,4258.885746132881,10.285019494352667,43802.72292319738
2025-05-12 04:00:00,4260.882427825069,10.17092728807428,43337.12535644218
2025-05-12 05:00:00,4270.658181390019,10.110092849391053,43176.750741864635
2025-05-12 06:00:00,4306.563600678043,10.306161823224407,44384.14137059589
2025-05-12 07:00:00,4322.204515955537,10.090337232203867,43612.50115254585
2025-05-12 08:00:00,4325.236567863383,9.490212629124965,41047.414700290195
2025-05-12 09:00:00,4325.432605702253,9.751999678443669,42181.61737993813
2025-05-12 10:00:00,4327.089488473734,9.587784878813459,41487.20316686112
2025-05-12 11:00:00,4329.110856412297,10.222778246714098,44255.54029054547
2025-05-12 12:00:00,4331.299219546935,10.394228063828931,45020.5119006551
2025-05-12 13:00:00,4363.819718817148,10.622894810884684,46356.39784665895
2025-05-12 14:00:00,4365.295085071158,9.859620563527473,43040.153186633
2025-05-12 15:00:00,4381.9510407143525,10.090035773142008,44214.04275696466
2025-05-12 16:00:00,4408.854692867924,10.345532376703245,45611.94896924515
2025-05-12 17:00:00,4410.029467769001,10.319928453715987,45511.18858615528
2025-05-12 18:00:00,4415.880108160146,10.470597692833314,46236.90407233015
2025-05-12 19:00:00,4428.050427623582,10.627075043209134,47057.22418947011
2025-05-12 20:00:00,4447.995462563363,10.638510390289,47320.04594443866
2025-05-12 21:00:00,4465.121909019844,12.439527312191005,55544.00593951479
2025-05-12 22:00:00,4501.493462724735,11.672635556091484,52544.292648514114
2025-05-12 23:00:00,4510.739188058669,11.858515213633991,53490.66928632877
2025-05-13 00:00:00,4521.8639723814695,12.036858394630011,54429.036315334895
2025-05-13 01:00:00,4528.553945149402,11.987238233047954,54284.85499171506
2025-05-13 02:00:00,4540.025789053609,12.092487640178465,54900.20574022225
2025-05-13 03:00:00,4543.9131467917805,12.18272438602838,55357.24150141518
2025-05-13 04:00:00,4547.118002424259,12.231982796736204,55620.26918038304
2025-05-13 05:00:00,4568.576159053683,12.252502110213435,55976.48902947604
2025-05-13 06:00:00,4570.3172654892705,12.104123959966238,55319.68671785606
2025-05-13 07:00:00,4631.134011635098,12.463523453515014,57720.24737038512
2025-05-13 08:00:00,4657.493114236256,12.782869086378073,59536.12474998937
2025-05-13 09:00:00,4662.0658783444005,12.762812010129025,59501.07038414664
2025-05-13 10:00:00,4721.715110249851,12.727300132641988,60094.68534898061
2025-05-13 11:00:00,4763.585888368062,12.566642549941719,59862.28111506801
2025-05-13 12:00:00,4774.007840735212,12.605812130712652,60180.24595085725
2025-05-13 13:00:00,4890.028842306646,12.81456248241489,62663.580140549464
2025-05-13 14:00:00,4899.348626379708,12.930182081273365,63349.469818726175
2025-05-13 15:00:00,4925.182057146268,12.979440491981189,63926.10742290347
2025-05-13 16:00:00,4926.150629283496,13.070159572330079,64385.574802069525
2025-05-13 17:00:00,4945.552566803001,12.746754290767315,63039.74340111147
2025-05-13 18:00:00,4953.608995914461,13.026769564693117,64529.52290336853
2025-05-13 19:00:00,4958.772777803493,12.748120905181079,63215.03491275956
2025-05-13 20:00:00,4967.142867457144,12.675770730334822,62962.36417270465
2025-05-13 21:00:00,4999.561717477573,12.9534748181197,64761.696808981025
2025-05-13 22:00:00,5010.777986125179,13.039993568873347,65340.51271412448
2025-05-13 23:00:00,5019.348470014119,12.867599180031352,64586.9642570453
2025-05-14 00:00:00,5022.512665946684,12.90823586157,64831.778109762534
2025-05-14 01:00:00,5028.3720191306675,12.901965513083324,64875.88237777703
2025-05-14 02:00:00,5030.085535055599,12.868945697174325,64731.89760277257
2025-05-14 03:00:00,5087.671287190433,12.857128501949436,65412.843515085886
2025-05-14 04:00:00,5097.943669947186,12.902970376622855,65778.61615502054
2025-05-14 05:00:00,5115.251632921139,12.829715824591021,65627.2248216534
2025-05-14 06:00:00,5121.83124364645,12.848788134571327,65809.32451064122
2025-05-14 07:00:00,5128.004257372624,12.852707102375499,65908.73673974493
2025-05-14 08:00:00,5129.369261584011,12.499557860042607,64114.84787069337
2025-05-14 09:00:00,5131.335448501263,12.325093452309178,63244.1889379249
2025-05-14 10:00:00,5143.070128322768,12.567185176253066,64633.91467708784
2025-05-14 11:00:00,5180.922856810228,12.43259375376824,64412.309148333945
2025-05-14 12:00:00,5193.5070339335,12.325254230475503,64011.29454099315
2025-05-14 13:00:00,5208.21132398084,11.869327545319347,61817.966129569926
2025-05-14 14:00:00,5219.330299775081,11.860404357088308,61903.367828535396
2025-05-14 15:00:00,5219.9503601987635,12.015494995779573,62720.28743118602
2025-05-14 16:00:00,5220.261116476675,12.02309176413843,62763.678436162794
2025-05-14 17:00:00,5234.014259972464,12.176212870292215,63730.4717955697
2025-05-14 18:00:00,5235.938335057663,12.05671449817115,63128.21363581983
2025-05-14 19:00:00,5240.930765354202,12.029382209895896,63045.15931204792
2025-05-14 20:00:00,5248.837624855265,11.975159773302787,62855.66918176491
2025-05-14 21:00:00,5249.980452849267,11.965834639655935,62820.3979602203
2025-05-14 22:00:00,5283.041145275476,12.013847019574742,63469.64811745851
2025-05-14 23:00:00,5285.034922703384,12.168153864705173,64309.11811979499
2025-05-15 00:00:00,5286.611938207177,12.17506732585715,64364.85627335254
2025-05-15 01:00:00,5287.905787943715,12.186864423811247,64442.99092355684
2025-05-15 02:00:00,5288.146841878917,12.264439889063066,64856.15906676267
2025-05-15 03:00:00,5289.85309714315,12.319626994654127,65169.01701331949
2025-05-15 04:00:00,5298.828725899087,12.279854495759476,65068.84575199136
2025-05-15 05:00:00,5303.054430425826,12.611700631054303,66880.5349067167
2025-05-15 06:00:00,5305.2849053925165,12.588689255999036,66786.58308852863
2025-05-15 07:00:00,5313.576579910619,12.706800916435549,67518.55975515873
2025-05-15 08:00:00,5315.141978357295,12.603500944571728,66989.396944759
2025-05-15 09:00:00,5325.774489884712,12.738313437035252,67841.38474711799
2025-05-15 10:00:00,5339.951655965315,12.729651513324491,67975.72367843849
2025-05-15 11:00:00,5363.063791101939,12.93452309176414,69368.67244861217
2025-05-15 12:00:00,5381.53926831627,12.733691064753407,68526.85849557848
2025-05-15 13:00:00,5384.070334635894,12.722396398569076,68498.2770350143
2025-05-15 14:00:00,5396.031547071203,12.602877929177218,68005.52688972767
2025-05-15 15:00:00,5398.247500716497,12.640238755576995,68235.13727075332
2025-05-15 16:00:00,5403.91952885445,12.846858796575427,69423.39113524952
2025-05-15 17:00:00,5424.5804649391375,12.889083162506532,69917.8687343089
2025-05-15 18:00:00,5435.273966016425,12.918364886048476,70214.85234864002
2025-05-15 19:00:00,5442.817792482546,13.047429559065879,71014.78175024646
2025-05-15 20:00:00,5464.01746959109,13.08945295228908,71520.9995986982
2025-05-15 21:00:00,5597.873558103213,13.0939145464046,73298.07801138134
2025-05-15 22:00:00,5620.555862126466,13.019695325374816,73177.92488413597
2025-05-15 23:00:00,5693.891439449276,13.006812974798024,74059.38105172024
2025-05-16 00:00:00,5717.6947894844325,13.019032115438725,74438.85209057448
2025-05-16 01:00:00,5720.898192984771,13.089131395956429,74881.58815086738
2025-05-16 02:00:00,5738.358629833401,13.258491096909042,76081.97680451731
2025-05-16 03:00:00,5741.959917540037,13.065476908235864,75021.44471063526
2025-05-16 04:00:00,5743.654555747153,13.204630411190161,75842.83561818977
2025-05-16 05:00:00,5747.75828117415,13.208850838056193,75921.28178923161
2025-05-16 06:00:00,5790.751557436406,13.343241287833115,77267.39526876937
2025-05-16 07:00:00,5796.406159988682,13.222376301298285,76642.26344253375
2025-05-16 08:00:00,5802.219044944192,13.444712408054988,78009.16638781414
2025-05-16 09:00:00,5818.182333556716,13.415611559950161,78054.47417196128
2025-05-16 10:00:00,5823.452121091952,12.973210338036095,75548.86926040833
2025-05-16 11:00:00,5824.128814669086,12.982836930744806,75613.71466450079
2025-05-16 12:00:00,5842.524424615729,12.70555488564653,74232.51474768555
2025-05-16 13:00:00,5842.76838281521,12.755978938060212,74530.23043115495
2025-05-16 14:00:00,5848.414272574647,12.980103701917281,75913.02374979203
2025-05-16 15:00:00,5848.454932274561,12.961915671851763,75807.17964276837
2025-05-16 16:00:00,5848.826678102343,12.877688009968248,75319.36518498095
2025-05-16 17:00:00,5865.078941010681,12.625748623336952,74051.01236522815
2025-05-16 18:00:00,5877.676187323211,12.684814502190603,74557.23214013784
2025-05-16 19:00:00,5883.461481768066,12.675348687648217,74574.92577175768
2025-05-16 20:00:00,5886.097101601754,12.715663812854215,74845.63191378351
2025-05-16 21:00:00,5892.942452508642,12.759696933156478,75192.15973854213
2025-05-16 22:00:00,5894.852006272444,12.776136500663211,75313.43388334513
2025-05-16 23:00:00,5905.468544346324,12.669821938180798,74821.23491839568
2025-05-17 00:00:00,5905.580358521086,12.686904618352829,74923.53472457491
2025-05-17 01:00:00,5906.074083448609,13.257265163390812,78298.39019890856
2025-05-17 02:00:00,5909.219401663357,13.088970617790107,77345.5991224469
2025-05-17 03:00:00,5913.3957336973435,13.225290405562927,78206.37586116423
2025-05-17 04:00:00,5921.142858663032,13.166304915792436,77959.57232712435
2025-05-17 05:00:00,5921.8703768650585,13.284255798062624,78667.64088924495
2025-05-17 06:00:00,5928.689589393432,13.436070581615017,79658.29177957629
2025-05-17 07:00:00,5938.893721939616,13.21130270509265,78460.52269391861
2025-05-17 08:00:00,5941.535150301863,13.241227541299892,78673.21886977841
2025-05-17 09:00:00,5978.319109534449,13.177659873789139,78780.25584241893
2025-05-17 10:00:00,5991.948821798357,13.191024558864909,79039.94406380378
2025-05-17 11:00:00,6964.212278926168,13.311105751838902,92701.36612304123
2025-05-17 12:00:00,6966.548759539063,13.126552514168578,91446.76813460547
2025-05-17 13:00:00,6986.4400655896725,13.049278507978618,91168.00219518004
2025-05-17 14:00:00,6986.689832317713,13.115760279754012,91635.74898967387
2025-05-17 15:00:00,7000.318092449482,13.235258651875077,92651.02059896964
2025-05-17 16:00:00,7000.768253412811,13.356264319305438,93504.11123078378
2025-05-17 17:00:00,7001.523362125493,13.29727882953495,93101.20837768567
2025-05-17 18:00:00,7002.539854623334,13.36269544595844,93572.8074255177
2025-05-17 19:00:00,7004.009412348784,13.52017765987379,94695.45158638379
2025-05-17 20:00:00,7004.35356766591,13.556051288235059,94951.3762042113
2025-05-17 21:00:00,7004.670132472381,13.610494794806867,95337.02637735446
2025-05-17 22:00:00,7004.73983481509,13.630632260139073,95479.03276631181
2025-05-17 23:00:00,7004.771781722165,13.655633265002614,95654.59455623681
2025-05-18 00:00:00,7004.780494515004,13.70010852526227,95966.25297049586
2025-05-18 01:00:00,7005.028809110905,13.749527714136422,96315.83774919444
2025-05-18 02:00:00,7005.06075601798,13.888118493508582,97287.11383380451
2025-05-18 03:00:00,7005.37586869231,13.928493910526951,97574.33512803329
2025-05-18 04:00:00,7005.44411890288,13.458036898589173,94279.52544319948
2025-05-18 05:00:00,7005.461544488557,12.39093211141927,86804.19840691608
2025-05-18 06:00:00,7005.500752056331,12.700048233449898,88970.19745058495
2025-05-18 07:00:00,7005.631443948911,12.836810161180114,89929.9609051663
2025-05-18 08:00:00,7005.705502688039,12.972486836287633,90881.42241252842
2025-05-18 09:00:00,7005.76358797363,13.218296555327788,92604.26070235268
2025-05-18 10:00:00,7005.773752898608,13.286406206037222,93081.55586860474
2025-05-18 11:00:00,7006.011902569531,13.227320229912777,92670.76296986766
2025-05-18 12:00:00,7006.067083590842,13.475983761405201,94413.64624978568
2025-05-18 13:00:00,7006.0859613086595,13.212970778568272,92571.20907890872
2025-05-18 14:00:00,7006.129525272852,13.132782668113672,92009.97640006278
2025-05-18 15:00:00,7006.135333801411,13.204972064793601,92515.82136501103
2025-05-18 16:00:00,7006.1454987263905,13.404336991036619,93912.73527316286
2025-05-18 17:00:00,7006.14695085853,13.400639093211144,93886.84672245686
2025-05-18 18:00:00,7006.165828576347,13.573797178343181,95100.27395493403
